 Retained Earnings to Total Assets  Tax rate (A), Current Liability to Current Assets  Tax rate (A), Total expense/Assets  Tax rate (A), Total expense/Assets  Cash/Total Assets, CFO to Assets  Tax rate (A), CFO to Assets  Cash/Total Assets, Tax rate (A)  Cash/Total Assets, Gross Profit to Sales  Operating Gross Margin
0.2339678238144193,0.07945807577823549,0.5297399696004588,0.2583506754624979,0.37274335106147766,0.1817844641655379,0.33547683051894034,0.5736696791589189
-0.09523999975212981,-0.41500487780777484,0.9980627206514134,-0.6621514105853002,0.09714314150693042,-0.06444832258189034,-1.1163941215117141,0.5404695934787888
-0.2290020809380688,-0.17971085396373263,0.696938741290794,0.7251831669578279,0.3952807323877341,0.4113000416929658,0.7157622345842501,0.05155747647844983
0.3816061768606961,-0.410079826555348,0.9375932686219307,-0.3625313164706333,0.12194594742786186,-0.04715181554605215,-1.035749760721828,0.06997233844227962
0.26959518800342075,0.05020589787552858,-0.39467066281162594,0.31463032529141344,0.6627272015479079,-0.5283242324550709,-0.6086608428343929,0.18650940938049115
0.24850081031207635,-0.243019825981583,3.1735203291839498,-0.7665985747306331,0.6795144723932792,-0.16414415917085862,-0.3667857354158049,2.900091570789353
0.24946805796349308,-0.543379026855385,-0.20114929286594346,0.14369189164633056,0.1519107363352652,-0.10851810987945545,-1.025109792780598,0.897032404292616
0.3282416517605976,-0.621552100422998,0.24896499700435606,0.19200646232410928,0.24100648103227698,0.18586870595058144,0.9123985841769657,0.0029322678017138218
0.07583276043649292,0.23563261502343208,0.4099576595434267,-0.4195313875927157,0.34003361340638677,-0.34797440745325336,-0.283447771106542,0.451742336996526
0.3328882481567373,0.3957778435936817,-0.4291417266865277,-0.012217150062322239,-1.2102236983434,-0.034453616631039415,0.09106614434683889,0.0005800576300129674
0.004826612225607693,0.08621210176502354,-0.021822877844486444,0.14643409858538206,-0.02907087918830585,0.1950690472338246,-0.08036481228990262,0.05718272585133789
0.06891198906623873,-1.2734225011817057,0.07394759325177021,0.07448203085259897,0.35874750137939065,0.3613402585674135,0.6928562489107143,0.4115801693516805
0.5222107209828072,0.26794590366500665,0.5906082094568009,-0.3023905332689014,0.633328447244633,-0.32426323208884844,-0.5992379921567297,1.0866187961689067
0.13778954059626805,-0.8205148028341531,-0.3166811964836567,-0.11719412439392425,1.2190514471608542,0.45113403804047947,0.5010697927176961,0.002145524206860866
0.12713879423041885,-0.48291195341939325,-0.4942470847437316,0.3496922892393509,0.11092151563195116,-0.07847977241453499,-0.7442619935562351,0.08995970335674572
0.4675331018152684,-0.33451961437784944,-0.8968878332592578,-0.9311016500077871,2.0169515976412304,2.0938927822502125,0.7141256557242586,0.05395791970214913
1.4307887752185273,-0.42953271177994023,-1.6528685352922643,-1.2901275010473636,-0.40290187338698463,-0.31448041751738004,0.5369205085525126,0.3431588452454237
-0.024597210205312102,-0.22129743121649254,0.14732361536245178,0.14016928689236402,-0.1282560672427334,-0.12202769692288554,0.6544796811534551,0.3518846205455397
-0.0641929274320409,0.11453765304110575,-0.020175159302631154,0.018078375220865157,-0.019058700707218924,0.01707794904808197,-0.038543397366878646,0.024621770230650934
0.17686271804631143,-0.0007015013055387054,-0.05140830093180025,-0.05196363255764367,0.6593221257190636,0.6664443690415153,0.6953155225590829,0.4763802261645098
-0.009331507281093233,-0.16647181494070937,0.09559748342209705,0.18076905284737457,0.022510277118390976,0.042565571062751335,0.39252178637546725,0.010473054334783976
0.07326142992689495,-0.9069745735858549,-0.31664327712912144,-0.17729195458549216,0.33208854057362497,0.18593992263961018,0.3851540141752465,0.4951446458468324
-0.06887656062755172,0.030253700352622565,-0.08909660610441059,0.152567619331089,-0.10274489358565078,0.17593873098172733,-0.2190372373371584,0.142792589686126
0.10632524604173331,0.39573673414845534,0.23865854401333744,0.036524327856719926,0.1499734787695949,0.02295195644907391,0.10527394987255632,0.28559614671103517
0.26109432275977096,0.006245185822389451,0.4726603982447583,0.27609314814478103,0.41253700802967,0.2409735228424196,0.4018112429777483,0.8323502191336594
0.081872647486476,-0.23125430862727567,0.6711117474146441,-0.6837785288795382,0.5403015899965026,-0.5504994179915951,-0.700640131104196,0.5453860308450523
-0.4148026673608397,-0.09004961354909746,0.45612190682083487,0.48191873923398915,0.11636816478189897,0.12294958523159497,0.6666728963802883,0.09307232960677919
0.018918894977493744,-0.012156941671535396,0.04152185230502663,-0.3793326394916693,0.04014641946674988,-0.3667670495667739,-0.0438564979290941,0.010369811480723386
0.05881987874971647,-0.03987664039353204,-0.18353359353597018,0.34479277565506095,0.5130064426747848,-0.9637522585972884,-0.22296922521261414,0.43503127168530326
0.06339240690384833,0.0032627523514646064,0.4713212893476766,-0.6018604919174918,0.10928459687506574,-0.13955253607420373,-0.049578960042685354,3.0680410073054936
0.6798596483738593,-1.9775849167477695,-0.17789075127706222,0.0387442603099945,-0.023661035259900733,0.005153327549253867,-3.1579275094891015,0.5518987856852492
0.1776174810451731,-0.29976364456054705,0.07253330278054954,-0.06097449240868503,-0.38219844486316706,0.32129181054153894,-0.253970039553567,0.09068330511833078
0.2697430110289194,0.2946989840846874,0.7034771910136566,-0.3832839064624493,1.9002878404488706,-1.0353565917906147,-0.6231310694696321,0.47156539475718257
-0.22577283420336716,-0.09445117316000935,0.17591395543103544,-0.04173720177242894,0.223716757041507,-0.0530788555440981,-0.16320697196729889,0.026670391306150926
0.05756085039827131,0.3179286985307492,-0.0638282577067985,0.0726610119685544,0.09418520030119099,-0.10721884338097178,-0.3804747652986101,0.09673588890200861
0.018168809838206963,-0.8825136351972425,0.1637719928450084,0.16913758714230892,0.4200656414243146,0.43382807888974406,0.6302769414256127,0.2221470862145777
0.3044364304656951,-0.02112476850816769,0.5369212677155382,-0.16926086156270206,0.6522033101231378,-0.20560275933039518,-0.24594541414407478,0.7816473265556536
0.008633298285158963,-0.4171152112298417,-0.3184409180544481,-0.06207748397889983,0.009340815989629412,0.0018209166035846114,0.08488710003708454,0.01678754869586886
0.09547650205008168,-0.3476065876084671,-0.4063245161996453,0.3463916328311866,-0.5723282598236538,0.48790981723174726,-0.5597014044010296,0.1640991562089637
-0.00989068968444829,0.5933642886643206,-0.1483559554173185,0.11548813651461945,0.04958041727426148,-0.03859602388400838,-0.8781962779274225,0.0332932102123825
0.10333659037965573,-1.2549351738547803,0.6897165850012988,0.668043413881428,0.39483792568325254,0.3824308151192346,0.6662691269264752,0.3696096710168072
-0.17124880151757346,-0.2176201440525125,0.5642408531533738,0.5226883514557666,0.1840086622304457,0.17045767561369565,0.637226702510744,0.0013618685820876266
-0.27056475639587174,-0.23116621000995138,0.4737830024025019,0.4402593486352765,-0.17841712422173145,-0.1657927922633805,0.6392117994023275,0.011672206489757626
0.09783747841099193,-0.27784738738100073,0.32670747272676004,0.252177887335895,0.29243689061798206,0.22572522336150566,0.5309622024452871,0.5171387841595771
0.3188461056248009,-0.6773431675260306,0.1014406004479486,0.09719439121212119,0.3846900206380837,0.3685872539810366,0.6590905197201627,0.5264277848134002
0.006423357016496916,0.0946960848054999,0.1552944718952505,0.13580515367906645,0.13592238417676775,0.11886424575371896,0.6015558123127169,0.057307911602063506
-0.06454826400758451,0.5666163282866219,0.37765643474667615,0.2948538735383046,0.22728553488747835,0.17745234608739388,0.5370634790909362,0.5788820761221249
0.030501057070974794,0.186034774636709,0.1317290625061677,0.2098007406446574,-0.04215765552644404,-0.06714317391332056,0.15921166739231157,0.30636343253806386
0.4756300342926599,-0.0893823716365998,-0.8407397296981266,0.569289577697852,0.8054759118188916,-0.5454114103181662,-0.9883426579646448,0.038094560862156075
0.03689085206660477,-0.5034774218988975,0.07308219849663897,-0.04137242234742773,0.31283043418054296,-0.17709583335320486,-0.8534773286054127,0.14665407992148355
-0.02854717396821389,0.03443042756832554,0.2300380038683261,0.09499688209154537,0.03532092038540345,0.014586186859531492,0.28407004056459584,0.07741661827838252
0.03971946606196715,0.12052722281402799,0.5158386055043134,0.39434960097892263,0.3596341113525775,0.2749339944645002,0.52587586113921,0.20033441943906724
0.15954690239974437,-0.057196068732560675,-0.213480543597072,0.019265959430172123,-0.16948054390889744,0.015295095413074953,-0.04312567717925389,0.02250226700315516
1.224650604270278,-1.461247629824695,-0.39844665825670345,-0.30439232442036174,1.2396533239775052,0.9470300451555919,0.5255078168361628,1.6395205455435544
0.151003832540885,-0.5534700865529807,-0.14208252376580682,-0.10538557020938857,-0.14942269142430872,-0.11082992559963183,0.5102184501286467,0.005601502968077085
0.2492397422639082,0.042698597152433404,0.3660679015214025,0.17230236930605075,0.32620377458350486,0.1535389554880945,0.3237764611597198,0.6175997138299419
0.0017907906980029252,-0.14183598735342143,-0.07058226671926934,0.10607344016788896,0.2427201261942076,-0.36476809232842183,-0.29989631846926756,0.009405535463177442
0.7171179712218139,-0.2829600213416896,-0.24086130746004492,-0.8568379473094478,1.5089377380417204,5.367882154737133,2.285344181223742,0.05372223413811747
-0.038738211767810206,0.07578227538558656,0.06616358064731893,0.4187761143176951,-0.059724210474603294,-0.3780187309777958,0.04468322217456456,0.10040947244232334
-0.17108211620226552,-0.42211839659583583,0.5586057524951479,0.5587550925588182,0.21795906993858397,0.21801734005348475,0.6880686373460018,0.027672975594905457
-0.26275062794286796,-0.675884699992496,0.40124951407050724,0.25012187990564416,0.8066794000874254,0.5028496258703743,0.4287980847677793,0.08991739691390868
-0.01578184306431718,0.022484540273371066,0.02494702453529935,-0.11786486104238442,-0.04061429867055617,0.1918865579486456,-0.016558239308644668,0.023424440671277618
0.11698227051870229,0.07502142471583469,0.0463040845667225,-0.04253139846601066,-0.04772281510072001,0.043834536066547726,-0.21060276690910842,0.018490281507796177
0.4251229770149448,-0.41370218357451344,-0.25028479175207885,0.21025753787479576,-0.06754000124232694,0.056738542801030405,-0.539680935306199,0.0548727689124827
0.05311298861156261,-0.0214591141368096,0.021164081974802205,-0.1530852229548174,-0.007742085699164478,0.05600048784553879,-0.048277131467924485,0.021353459640142163
-0.1566671942177366,-0.1477422861144485,-0.35641759118649935,-0.05774935122048255,0.76623923055171,0.12415161186836261,0.11145605087795153,0.2000473875713779
0.8107345502001417,-0.6896791560764853,0.2304153947000572,0.22397311847700596,0.3219780710907523,0.3129757573589288,0.6686518907066521,0.39486628231031595
-0.20466041142983915,0.1369009941051014,0.5762374362204493,0.6020231880884898,-0.22515685434820035,-0.23523228231013876,0.6640776775988143,0.016057540140316816
-0.11881255114656708,0.11354084651262175,0.3217662931763865,0.5694339586600208,-0.00897384274178606,-0.015881125230374937,0.4035240080130043,0.015847784593205544
0.028469995414364287,0.18409269265195313,0.26963698574196565,0.4309944698229785,0.1668291879764912,0.2666639267794452,0.2521888650698752,0.1244268910746245
0.2009367736633266,0.20526633858699014,0.4097816460870454,0.3956311310787263,0.1944333341771908,0.1877191930250333,0.6641308083722262,0.31158227379732756
-0.058525777747854994,0.2910137313791808,0.368160560571175,-0.16644542182818384,0.30989481342487063,-0.14010347241661442,-0.23381743409616873,0.06802161925117567
0.01827624078949613,-0.06796721648544454,-0.13085005393775645,0.5298174025100829,0.002181890544114102,-0.008834567093061648,-0.16907138100327015,0.1267730614628642
0.15507154597566,0.3872747639332701,0.34150086118704864,0.290553159087914,0.396306868131923,0.33718278807179347,0.5852608459907254,0.36516500254264
0.2192715041760034,0.484105468383692,-0.9737215154787379,0.5385422670555048,-0.0012278909787901062,0.0006791173666215102,-1.1978836809671292,0.19575463250652236
0.3835427355341117,-0.5236579629000792,-0.17600510069928038,0.06809462108807032,0.32799069044026913,-0.12689633253359464,-0.3685349806587716,0.04395973224646719
0.6104435487368187,-0.43051490891351185,-0.22760769266221625,-0.23607518620630807,-0.00878075492474294,-0.009107417810201099,0.7134755204054715,0.2980078689369616
0.12625595062996325,-0.8629855412819796,-1.0609793843818704,0.7024692903409309,-0.3979968779021736,0.26351179720681417,-1.1355569356562603,0.14074678397918117
0.17558451404044695,-0.5287875817613037,-0.23660380041933918,0.08927084666554681,-0.024339034519884693,0.009183141668735777,-0.3890208480806564,0.019689324075497696
2.417899116088759,-1.2327984453264962,0.40988383640387704,0.4113693082572789,0.3776441759723296,0.37901280714093044,0.6903777182259326,0.3354258308003332
-0.045252560695912346,-0.0346457901784326,0.029498366456949976,0.14583388799924413,-0.10560519975678559,-0.5220904993483243,0.08545541299336813,0.08409858286610841
0.09052084299698118,-0.16959855023980067,-0.4511605470604522,0.152243309969546,0.07107805762609665,-0.023985161889062804,-0.16502233289100687,0.7483787736140584
-0.05712895069498547,0.2527040844815002,0.15479094017428524,0.18383458234850372,-0.1609086501163279,-0.19110016682559533,0.35517371276368453,0.008492365353574597
0.08337060659933054,-0.1121510518560832,-0.06969929768550072,-0.2604897599108575,0.0653972136415047,0.2444114222955564,0.24526535207908293,0.057131767508939335
-0.1875554968998703,0.7195306895615888,0.6563355515324694,0.6202310139087737,-0.07735059712483694,-0.0730955974717047,0.6500447001856092,0.19734568548628578
0.09666422460374371,-0.06813288418010817,-0.16617656040172032,0.6766730038344035,0.1013615298871785,-0.4127454000504014,-0.18619103669382972,0.013682003273971725
0.028305406170604525,0.21650850282714676,-0.41738860763462143,0.3289335762383227,0.04626197423982836,-0.03645791081071585,-0.7733151957327398,0.06730791026875578
0.1997117697717272,-0.07452253641313762,-0.4670327944160701,0.03248599764808791,0.25679305881743303,-0.017862083358019074,-0.06497593843408855,0.03127948178088968
0.11764685244821581,-0.07096743381199377,-0.15856069157181552,0.13290911149478984,-0.28747871444746986,0.2409710763248794,-0.2315267230987086,0.05397704528257319
0.39615559394443717,-0.15651907340090263,-0.28908536786218325,0.20527770904752626,0.14905463037253297,-0.10584275943148494,-0.21055915578486173,0.013030938535509313
0.3928435717965416,-0.23529271131928517,0.09951639520095011,-0.10278919246585524,-0.12157301653640835,0.1255711902564591,-0.5459832160864533,0.00574645564646536
-0.13578441031432206,-0.1260267882389013,0.012487328177682758,0.012167973066322243,-0.010228517110856294,-0.00996692958993021,0.24374480665212567,0.18071455891765625
0.17246121425735278,-0.3723710963528195,0.4202599743960712,0.3126099510875947,1.7597886939791463,1.309017015812358,0.5116823550941544,0.37121084847666935
-0.06815387210881335,0.04776580086724266,0.10128323347224996,0.6220718995887108,-0.08361410624832759,-0.5135498159284227,0.0980725214318252,0.03126269307846426
-0.25992616754660186,0.10006559949238568,0.451974742854262,0.569238407391386,-0.21440897918433605,-0.2700368278779217,0.46474154689350655,0.07318287786646632
-0.03864796526084847,0.29028829557391356,0.2839371976613311,-0.17776028552927792,0.056503436676998975,-0.035374255715057715,-0.16213676401071533,0.1995325289699665
0.30540175662353053,0.38273192639736386,0.04267431263669162,0.02381621412382747,-0.2920867041941391,-0.16301140100448905,0.38390331643986536,0.1861938767007179
-0.10884373230837693,0.24315758450950148,0.33423379458481456,0.19108236315433108,-0.7131350626194098,-0.40770124153005033,0.39326556118895006,0.08787315331381672
0.23857360021346805,-0.6142162745869623,-0.6723908686873007,0.38881141364384786,0.19785391097671365,-0.11440943416142048,-0.5255698893272659,0.15256565102780303
0.06116332327511497,0.5293857265950902,0.2174165368350813,0.2033246185387409,0.17629712220025773,0.1648703711440101,0.48956915319967376,0.35275744671314907
0.12191959478534159,-0.20547651705195225,0.5634725729829589,0.27672986997683946,0.22404504021216182,0.1100318947533625,0.33783055729978784,0.7000677906874639
0.24349902458923064,-0.4540651067506835,-0.2924952348789996,0.035175410701156505,0.958588169715301,-0.11527959618540284,-0.07952562590445104,0.2823355197463172
0.31703593750420916,-0.3020614616813846,0.48748555902262647,0.5198803756665891,0.007435690689067672,0.007929813708786471,0.7335966532246638,0.5672668918235048
0.10731263220097155,-0.1723121957822679,-0.3683910542233737,0.6908778244415043,0.0018334030704642075,-0.0034383503891455753,-0.36331395694450075,0.11174678135229514
0.031993788956914154,-0.07268727648573536,-0.05716085747856554,0.13919124332282998,0.013676027576299122,-0.03330221704207637,-0.0392499157915312,0.029400935857611967
0.26258094935077686,-1.032308088880375,0.33097338507426777,0.34750303883945316,0.06191156569655909,0.06500358696224186,0.7222394508505661,0.5312366990268811
-0.06426606076268046,-0.03750863052531326,0.045479005825999445,0.20885563271402882,-0.05513290429280679,-0.2531897388762479,0.12957705578375955,0.08023575681971838
-0.47604320785236987,0.1653070230080407,0.49942862899628393,0.44323951029244407,-0.4853025423685361,-0.43070270451938497,0.6104930224311411,0.2486146862770104
0.056816504425225484,-0.10604356266604044,0.11309793232443952,0.08088321709598222,-0.20466921564928978,-0.14637141689502542,0.49194825437937784,0.02204040221516467
0.027830030325386636,-0.11379950326511426,-0.05818585772820507,-0.3006729265476042,0.23152301129969163,1.1963852401345316,0.3748007803039083,0.05163051567468766
0.28806815607871644,-0.610526562204544,-0.6660077124703689,0.38824088515312416,0.037903503950325365,-0.022095374645881398,-0.5745518011171648,0.08561903484173385
-0.7166714776379943,0.14418401128867883,0.678726081732058,0.6447208542844189,-0.5691101973330343,-0.540596895392885,0.6534206451139276,0.08046505219528138
-0.03924174533052448,-0.07651571651586717,0.06314912071617829,0.23398897343381989,-0.015309771906502302,-0.05672791277663268,0.15603234252177425,0.0942853379331088
0.15575366502992805,-0.18209549249221077,-0.2717519581683981,0.18034175893374518,0.09545845613589023,-0.06334874641079273,-0.3131164999073469,0.05998977843597676
0.04500002917765325,0.11544330379193098,-0.2856735745116656,0.20198693070000484,-0.01726014324917561,0.012203870674083035,-0.7458864721788175,0.044362478617736886
-0.05062451764316956,0.016807926515204883,0.018763358314130556,0.12268362719205894,-0.024670622038348664,-0.16130808494285312,0.03353011397183723,9.99162434692575e-05
0.018329319360852844,-0.00621058194860326,0.0010135616742181993,-0.009897734208109982,0.0156840202412602,-0.15315916891031853,-0.011944913498039186,0.005578842539218532
